LATITUDE,LONGITUDE,EVENT_DATE,EVENT_TYPE
47.986,37.862,2022-08-24,E
47.95,37.614,2022-08-24,E
48.313,38.042,2022-08-24,E
48.046,37.969,2022-08-24,E
47.922,37.571,2022-08-24,E
46.743,33.91,2022-08-24,V
47.272,35.222,2022-08-24,E
49.64,36.745,2022-08-24,E
47.308,32.85,2022-08-25,E
47.216,33.114,2022-08-25,E
49.817,36.906,2022-08-25,E
47.781,36.635,2022-08-25,E
47.587,35.356,2022-08-25,E
47.848,35.16,2022-08-25,S
46.754,33.349,2022-08-25,E
46.479,34.182,2022-08-25,E
46.985,32.631,2022-08-25,E
47.576,35.802,2022-08-25,E
47.336,33.588,2022-08-25,E
46.596,33.224,2022-08-25,V
49.981,36.253,2022-08-25,S
47.432,33.406,2022-08-25,E
46.656,32.618,2022-08-25,E
47.07,32.791,2022-08-25,E
47.909,33.393,2022-08-25,E
46.967,32.018,2022-08-25,E
46.68,32.693,2022-08-25,E
48.426,38.171,2022-08-25,E
47.205,37.321,2022-08-25,E
47.499,34.657,2022-08-25,B
47.848,35.16,2022-08-25,S
48.905,38.435,2022-08-25,E
49.043,38.565,2022-08-25,S
48.568,38.644,2022-08-25,E
48.567,39.317,2022-08-25,B
48.097,37.592,2022-08-25,B
48.733,38.215,2022-08-25,E
48.164,37.645,2022-08-25,E
48.664,38.095,2022-08-25,B
48.999,37.43,2022-08-25,B
48.55,38.066,2022-08-25,E
47.845,36.835,2022-08-25,E
48.139,37.75,2022-08-25,E
51.649,32.378,2022-08-25,E
47.866,37.408,2022-08-25,E
48.006,37.51,2022-08-25,E
47.888,36.744,2022-08-25,E
50.082,36.386,2022-08-25,E
48.814,38.076,2022-08-25,E
48.4,37.971,2022-08-25,E
49.828,36.991,2022-08-25,E
47.943,37.505,2022-08-25,E
48.332,37.836,2022-08-25,E
48.989,37.249,2022-08-25,E
47.854,37.484,2022-08-25,E
47.836,36.689,2022-08-25,E
48.282,37.775,2022-08-25,E
49.114,36.99,2022-08-25,E
48.958,37.152,2022-08-25,E
47.758,37.218,2022-08-25,E
52.213,32.702,2022-08-25,E
50.416,35.862,2022-08-25,E
48.281,37.181,2022-08-25,E
49.024,37.646,2022-08-25,E
48.06,37.575,2022-08-25,E
48.921,38.128,2022-08-25,E
47.727,37.15,2022-08-25,E
48.38,37.934,2022-08-25,E
48.697,38.061,2022-08-25,E
49.778,36.815,2022-08-25,E
50.27,36.173,2022-08-25,E
48.922,37.782,2022-08-25,B
52.019,31.854,2022-08-25,E
47.58,36.034,2022-08-25,E
50.2,36.336,2022-08-25,E
49.37,37.058,2022-08-25,E
47.877,36.684,2022-08-25,E
48.096,37.667,2022-08-25,E
51.845,34.278,2022-08-25,E
47.726,37.401,2022-08-25,E
47.524,35.824,2022-08-25,E
49.054,37.124,2022-08-25,B
48.814,38.195,2022-08-25,E
48.473,38.086,2022-08-25,B
48.372,37.888,2022-08-25,E
49.044,37.215,2022-08-25,E
49.322,36.916,2022-08-25,E
47.548,35.553,2022-08-25,E
49.512,36.753,2022-08-25,E
49.276,37.103,2022-08-25,E
47.837,37.105,2022-08-25,E
48.808,38.259,2022-08-25,E
47.657,36.391,2022-08-25,E
51.209,34.289,2022-08-25,E
47.611,36.062,2022-08-25,E
50.112,36.527,2022-08-25,B
50.236,36.168,2022-08-25,E
50.168,36.261,2022-08-25,E
49.37,36.58,2022-08-25,E
47.551,35.582,2022-08-25,E
48.988,37.413,2022-08-25,E
47.886,37.302,2022-08-25,E
47.715,35.524,2022-08-25,E
47.567,35.786,2022-08-25,E
47.779,37.248,2022-08-25,E
51.814,34.228,2022-08-25,E
47.834,36.815,2022-08-25,E
47.736,36.533,2022-08-25,E
48.706,38.149,2022-08-25,E
47.645,36.17,2022-08-25,E
47.188,33.781,2022-08-25,E
48.587,37.832,2022-08-25,E
47.975,37.393,2022-08-25,E
48.744,38.052,2022-08-25,E
52.089,31.778,2022-08-25,E
47.148,32.663,2022-08-25,E
48.596,38.0,2022-08-25,E
47.462,37.653,2022-08-25,E
46.656,32.618,2022-08-25,V
47.567,35.786,2022-08-25,E
51.572,34.122,2022-08-25,E
48.853,37.606,2022-08-25,E
46.8,31.951,2022-08-25,E
52.189,34.036,2022-08-25,E
50.424,35.48,2022-08-25,E
50.585,30.49,2022-08-25,S
49.556,25.606,2022-08-25,P
51.079,34.78,2022-08-25,E
48.459,35.039,2022-08-25,S
46.656,32.618,2022-08-25,V
47.447,33.923,2022-08-25,E
47.522,33.522,2022-08-25,E
47.975,36.456,2022-08-25,E
47.556,33.429,2022-08-25,E
47.497,33.391,2022-08-25,E
47.468,33.382,2022-08-25,E
50.45,30.522,2022-08-25,S
47.339,33.213,2022-08-25,E
48.459,35.039,2022-08-25,S
48.472,37.963,2022-08-25,E
47.692,33.257,2022-08-25,E
46.614,32.112,2022-08-25,E
47.571,34.396,2022-08-25,E
47.475,33.489,2022-08-25,E
47.66,33.714,2022-08-25,E
47.447,33.697,2022-08-25,E
46.743,32.091,2022-08-25,E
48.873,38.096,2022-08-25,E
47.567,33.647,2022-08-25,E
47.534,33.721,2022-08-25,E
47.635,34.628,2022-08-25,E
47.619,34.537,2022-08-25,E
46.814,33.487,2022-08-25,V
49.209,37.248,2022-08-25,V
46.849,35.365,2022-08-25,E
50.45,30.522,2022-08-25,S
48.015,37.801,2022-08-25,B
48.005,37.84,2022-08-25,E
47.968,37.548,2022-08-25,E
48.023,37.728,2022-08-25,E
47.986,37.862,2022-08-25,E
47.95,37.614,2022-08-25,E
48.313,38.042,2022-08-25,E
48.046,37.969,2022-08-25,E
48.249,37.788,2022-08-25,B
48.207,37.973,2022-08-25,E
48.429,38.009,2022-08-25,B
48.568,38.644,2022-08-26,E
48.015,37.801,2022-08-26,S
46.697,32.553,2022-08-26,E
46.68,32.693,2022-08-26,E
46.849,35.365,2022-08-26,E
47.09,37.784,2022-08-26,E
48.096,37.721,2022-08-26,E
48.664,38.095,2022-08-26,B
48.38,37.934,2022-08-26,E
49.387,36.215,2022-08-26,E
48.999,37.43,2022-08-26,E
48.733,38.215,2022-08-26,E
48.74,37.995,2022-08-26,E
48.921,38.128,2022-08-26,E
47.909,33.393,2022-08-26,E
48.596,38.0,2022-08-26,B
48.55,38.066,2022-08-26,E
50.189,36.723,2022-08-26,E
47.975,36.456,2022-08-26,E
48.719,37.784,2022-08-26,E
48.642,37.859,2022-08-26,E
48.814,38.195,2022-08-26,E
48.473,38.086,2022-08-26,B
48.533,37.717,2022-08-26,E
48.006,37.51,2022-08-26,E
49.036,37.591,2022-08-26,E
50.043,36.437,2022-08-26,E
49.044,37.215,2022-08-26,E
48.101,37.447,2022-08-26,E
48.06,37.575,2022-08-26,B
48.332,37.836,2022-08-26,E
47.726,37.401,2022-08-26,E
47.836,36.689,2022-08-26,E
48.282,37.775,2022-08-26,E
48.814,38.076,2022-08-26,E
47.071,32.533,2022-08-26,E
50.11,36.662,2022-08-26,E
47.779,37.075,2022-08-26,E
47.532,35.898,2022-08-26,E
48.108,37.551,2022-08-26,E
48.754,38.081,2022-08-26,E
50.165,36.825,2022-08-26,E
48.873,38.096,2022-08-26,E
50.214,36.165,2022-08-26,E
48.697,38.061,2022-08-26,B
50.355,36.106,2022-08-26,E
48.808,38.259,2022-08-26,E
47.845,36.835,2022-08-26,E
49.37,37.058,2022-08-26,E
49.054,37.124,2022-08-26,E
47.834,36.815,2022-08-26,E
47.779,37.248,2022-08-26,E
48.706,38.149,2022-08-26,E
47.794,36.99,2022-08-26,E
49.545,36.612,2022-08-26,E
48.4,37.971,2022-08-26,E
49.311,37.047,2022-08-26,E
46.803,32.268,2022-08-26,E
47.486,33.575,2022-08-26,E
50.161,36.424,2022-08-26,E
49.322,36.916,2022-08-26,E
48.993,37.352,2022-08-26,E
49.033,37.041,2022-08-26,B
49.2,37.871,2022-08-26,E
49.358,36.797,2022-08-26,E
47.022,32.454,2022-08-26,E
49.981,36.253,2022-08-26,E
47.947,23.875,2022-08-26,E
49.817,36.906,2022-08-26,E
47.589,36.261,2022-08-26,E
50.2,36.336,2022-08-26,E
47.611,36.062,2022-08-26,E
50.112,36.527,2022-08-26,E
51.572,34.122,2022-08-26,E
49.37,36.58,2022-08-26,E
47.551,35.582,2022-08-26,E
51.651,34.1,2022-08-26,E
50.135,36.419,2022-08-26,E
47.58,36.034,2022-08-26,E
50.07,36.624,2022-08-26,E
47.475,33.489,2022-08-26,E
47.672,36.476,2022-08-26,E
52.189,34.036,2022-08-26,E
46.694,31.982,2022-08-26,E
47.527,36.0,2022-08-26,E
47.043,32.44,2022-08-26,E
47.221,33.063,2022-08-26,E
47.567,35.786,2022-08-26,E
46.614,32.112,2022-08-26,E
47.072,32.798,2022-08-26,E
47.6,35.716,2022-08-26,E
50.234,36.238,2022-08-26,E
47.468,33.382,2022-08-26,E
47.411,35.187,2022-08-26,E
46.373,32.562,2022-08-26,E
46.921,32.61,2022-08-26,E
47.717,36.489,2022-08-26,E
47.736,36.533,2022-08-26,E
46.778,32.093,2022-08-26,E
46.88,32.325,2022-08-26,E
47.031,32.549,2022-08-26,E
47.571,34.396,2022-08-26,E
50.185,36.676,2022-08-26,E
47.619,34.537,2022-08-26,E
47.635,34.628,2022-08-26,E
48.853,37.606,2022-08-26,E
50.424,35.48,2022-08-26,E
51.148,34.301,2022-08-26,E
50.107,36.121,2022-08-26,E
49.836,36.688,2022-08-26,E
47.995,37.631,2022-08-26,E
48.023,37.728,2022-08-26,E
47.986,37.862,2022-08-26,E
47.95,37.614,2022-08-26,E
48.313,38.042,2022-08-26,E
48.046,37.969,2022-08-26,E
48.244,37.975,2022-08-26,E
48.249,37.788,2022-08-26,E
47.922,37.571,2022-08-26,E
48.274,37.972,2022-08-26,E
48.207,37.973,2022-08-26,E
48.343,37.942,2022-08-26,E
48.371,37.993,2022-08-26,E
47.951,37.549,2022-08-26,E
48.303,37.931,2022-08-26,E
47.991,37.586,2022-08-26,E
47.639,37.38,2022-08-26,E
48.13,37.859,2022-08-26,E
48.429,38.009,2022-08-26,E
46.759,36.785,2022-08-26,E
49.64,36.745,2022-08-26,E
48.596,38.0,2022-08-27,E
51.079,34.78,2022-08-27,E
46.656,32.618,2022-08-27,E
47.816,34.741,2022-08-27,S
51.148,34.301,2022-08-27,E
50.775,35.26,2022-08-27,E
49.981,36.253,2022-08-27,E
47.848,35.16,2022-08-27,E
51.027,35.247,2022-08-27,E
52.263,33.602,2022-08-27,E
49.508,36.574,2022-08-27,E
50.28,35.982,2022-08-27,E
51.375,34.132,2022-08-27,E
47.499,34.657,2022-08-27,E
48.567,39.317,2022-08-27,B
49.41,38.15,2022-08-27,E
50.082,36.386,2022-08-27,E
48.393,37.845,2022-08-27,E
48.999,37.43,2022-08-27,E
48.55,38.066,2022-08-27,E
48.139,37.75,2022-08-27,E
48.859,38.196,2022-08-27,E
48.814,38.195,2022-08-27,E
48.473,38.086,2022-08-27,E
48.697,38.061,2022-08-27,B
48.006,37.51,2022-08-27,E
48.844,37.916,2022-08-27,E
48.4,37.971,2022-08-27,B
48.312,37.762,2022-08-27,E
47.845,36.835,2022-08-27,E
47.943,37.505,2022-08-27,E
48.993,37.352,2022-08-27,E
47.779,37.075,2022-08-27,B
49.036,37.591,2022-08-27,E
49.836,36.688,2022-08-27,E
48.332,37.836,2022-08-27,E
47.726,37.401,2022-08-27,E
48.926,38.186,2022-08-27,B
47.854,37.484,2022-08-27,E
47.807,36.625,2022-08-27,E
48.282,37.775,2022-08-27,B
48.808,38.259,2022-08-27,E
49.311,37.047,2022-08-27,E
49.828,36.991,2022-08-27,E
50.37,35.825,2022-08-27,E
48.097,37.592,2022-08-27,E
50.13,36.804,2022-08-27,E
47.944,36.588,2022-08-27,E
47.758,37.218,2022-08-27,B
48.984,37.072,2022-08-27,E
47.727,37.15,2022-08-27,E
48.664,38.095,2022-08-27,E
50.07,36.624,2022-08-27,E
48.873,38.096,2022-08-27,E
48.834,37.388,2022-08-27,E
48.988,37.413,2022-08-27,E
48.985,37.602,2022-08-27,E
50.161,36.424,2022-08-27,E
49.37,37.058,2022-08-27,E
49.175,36.895,2022-08-27,E
48.06,37.575,2022-08-27,B
47.148,37.788,2022-08-27,E
47.834,36.815,2022-08-27,E
47.779,37.248,2022-08-27,E
48.706,38.149,2022-08-27,E
47.886,37.302,2022-08-27,E
47.475,33.489,2022-08-27,E
50.119,36.411,2022-08-27,E
50.112,36.527,2022-08-27,E
50.234,36.238,2022-08-27,B
48.754,38.081,2022-08-27,E
50.107,36.121,2022-08-27,E
48.989,37.249,2022-08-27,E
49.054,37.124,2022-08-27,E
49.358,36.797,2022-08-27,E
50.259,36.085,2022-08-27,E
51.679,33.673,2022-08-27,E
50.363,36.032,2022-08-27,E
48.945,37.241,2022-08-27,E
49.817,36.906,2022-08-27,E
47.657,36.391,2022-08-27,E
47.043,32.44,2022-08-27,E
50.416,35.862,2022-08-27,E
47.611,36.062,2022-08-27,E
50.11,36.662,2022-08-27,E
49.243,36.914,2022-08-27,E
47.576,35.802,2022-08-27,E
47.524,35.824,2022-08-27,E
50.325,36.054,2022-08-27,E
47.58,36.034,2022-08-27,E
51.847,34.248,2022-08-27,E
47.736,36.533,2022-08-27,E
50.136,36.766,2022-08-27,E
47.221,33.063,2022-08-27,E
49.044,37.215,2022-08-27,B
47.587,35.356,2022-08-27,E
49.512,36.753,2022-08-27,E
50.43,35.402,2022-08-27,E
47.645,36.17,2022-08-27,E
48.372,37.888,2022-08-27,E
47.707,36.607,2022-08-27,E
47.013,32.145,2022-08-27,E
46.614,32.112,2022-08-27,E
47.241,33.193,2022-08-27,E
47.492,33.531,2022-08-27,E
46.761,32.248,2022-08-27,E
47.188,33.781,2022-08-27,E
47.967,37.838,2022-08-27,E
47.968,37.548,2022-08-27,E
47.986,37.862,2022-08-27,E
47.962,37.773,2022-08-27,E
47.95,37.614,2022-08-27,E
48.018,37.806,2022-08-27,E
48.313,38.042,2022-08-27,E
48.046,37.969,2022-08-27,E
48.249,37.788,2022-08-27,B
48.265,38.259,2022-08-27,E
48.207,37.973,2022-08-27,E
48.343,38.068,2022-08-27,E
48.371,37.993,2022-08-27,E
47.991,37.586,2022-08-27,E
48.172,37.86,2022-08-27,E
48.214,37.88,2022-08-27,E
48.13,37.859,2022-08-27,E
48.429,38.009,2022-08-27,B
49.64,36.745,2022-08-27,E
49.981,36.253,2022-08-28,E
47.567,35.786,2022-08-28,E
47.66,33.714,2022-08-28,E
47.975,36.456,2022-08-28,E
47.667,33.117,2022-08-28,E
47.692,33.257,2022-08-28,E
47.77,34.731,2022-08-28,E
46.123,32.295,2022-08-28,V
48.352,35.456,2022-08-28,E
48.32,35.518,2022-08-28,E
52.178,32.582,2022-08-28,E
47.567,34.881,2022-08-28,E
47.594,34.665,2022-08-28,E
47.567,33.647,2022-08-28,E
51.338,26.602,2022-08-28,E
47.571,34.396,2022-08-28,E
46.618,32.719,2022-08-28,E
46.947,35.44,2022-08-28,E
46.754,33.349,2022-08-28,E
47.848,35.16,2022-08-28,E
47.499,34.657,2022-08-28,E
48.943,37.448,2022-08-28,E
48.097,37.592,2022-08-28,B
52.334,33.289,2022-08-28,E
48.999,37.43,2022-08-28,E
49.016,37.508,2022-08-28,B
49.114,36.99,2022-08-28,E
47.845,36.835,2022-08-28,E
48.859,38.196,2022-08-28,E
48.519,38.119,2022-08-28,B
48.55,38.066,2022-08-28,B
48.312,37.762,2022-08-28,E
47.099,32.674,2022-08-28,E
47.726,37.401,2022-08-28,E
48.596,38.0,2022-08-28,E
48.533,37.717,2022-08-28,E
48.006,37.51,2022-08-28,E
48.808,38.259,2022-08-28,E
50.2,36.336,2022-08-28,E
47.943,37.505,2022-08-28,E
47.148,37.788,2022-08-28,E
48.332,37.836,2022-08-28,E
47.854,37.484,2022-08-28,E
48.28,37.559,2022-08-28,E
47.836,36.689,2022-08-28,E
48.06,37.575,2022-08-28,E
47.837,37.105,2022-08-28,E
48.096,37.721,2022-08-28,E
47.071,32.533,2022-08-28,E
47.758,37.218,2022-08-28,E
49.044,37.215,2022-08-28,E
47.532,35.898,2022-08-28,E
48.466,38.16,2022-08-28,B
51.239,34.377,2022-08-28,E
50.165,36.825,2022-08-28,E
48.38,37.934,2022-08-28,E
50.135,36.419,2022-08-28,E
48.664,38.095,2022-08-28,E
48.873,38.096,2022-08-28,E
48.853,37.606,2022-08-28,E
47.86,37.214,2022-08-28,E
50.325,36.054,2022-08-28,B
47.589,36.261,2022-08-28,E
47.542,35.366,2022-08-28,E
48.746,38.151,2022-08-28,E
48.754,38.081,2022-08-28,E
48.926,38.186,2022-08-28,E
49.019,37.318,2022-08-28,B
47.779,37.248,2022-08-28,E
49.358,36.797,2022-08-28,E
48.473,38.086,2022-08-28,B
47.522,33.522,2022-08-28,E
49.033,37.041,2022-08-28,E
47.193,33.069,2022-08-28,E
48.988,37.413,2022-08-28,E
47.83,36.624,2022-08-28,E
48.164,37.645,2022-08-28,E
47.69,31.279,2022-08-28,E
48.4,37.971,2022-08-28,E
50.151,36.729,2022-08-28,E
46.803,32.268,2022-08-28,E
47.486,33.575,2022-08-28,E
50.11,36.662,2022-08-28,E
49.322,36.916,2022-08-28,E
49.387,36.215,2022-08-28,E
47.598,32.882,2022-08-28,E
48.989,37.249,2022-08-28,E
47.834,36.815,2022-08-28,E
49.635,36.905,2022-08-28,E
47.475,33.489,2022-08-28,E
47.003,32.47,2022-08-28,E
46.812,32.312,2022-08-28,E
48.945,37.241,2022-08-28,E
50.112,36.527,2022-08-28,E
47.58,36.034,2022-08-28,E
49.243,36.914,2022-08-28,E
47.043,32.44,2022-08-28,E
46.778,32.182,2022-08-28,E
47.221,33.063,2022-08-28,E
47.176,33.046,2022-08-28,E
47.166,32.932,2022-08-28,E
48.706,38.149,2022-08-28,E
50.214,36.165,2022-08-28,E
49.512,36.753,2022-08-28,E
50.142,36.29,2022-08-28,E
47.611,36.062,2022-08-28,E
50.236,36.168,2022-08-28,E
50.355,36.106,2022-08-28,E
48.697,38.061,2022-08-28,E
47.576,36.617,2022-08-28,E
47.657,36.391,2022-08-28,E
50.136,36.766,2022-08-28,E
46.74,31.882,2022-08-28,E
47.664,36.256,2022-08-28,E
47.534,33.556,2022-08-28,E
47.736,36.533,2022-08-28,E
47.144,32.766,2022-08-28,E
47.717,36.489,2022-08-28,E
46.728,31.973,2022-08-28,E
51.148,34.301,2022-08-28,E
46.694,31.982,2022-08-28,E
47.447,33.697,2022-08-28,E
51.375,34.132,2022-08-28,E
47.461,33.621,2022-08-28,E
47.548,35.553,2022-08-28,E
46.88,32.325,2022-08-28,E
47.022,32.454,2022-08-28,E
50.895,35.355,2022-08-28,E
46.967,32.018,2022-08-28,E
52.328,33.454,2022-08-28,E
47.712,36.595,2022-08-28,E
48.731,37.582,2022-08-28,E
47.907,36.918,2022-08-28,E
48.139,37.75,2022-08-28,E
47.5,33.917,2022-08-28,E
47.964,37.438,2022-08-28,E
46.814,33.487,2022-08-28,V
47.968,37.548,2022-08-28,E
48.023,37.728,2022-08-28,E
47.962,37.773,2022-08-28,E
47.95,37.614,2022-08-28,E
48.313,38.042,2022-08-28,E
48.046,37.969,2022-08-28,E
48.244,37.975,2022-08-28,E
48.343,37.942,2022-08-28,E
48.13,37.859,2022-08-28,E
48.429,38.009,2022-08-28,B
46.527,32.524,2022-08-28,V
49.64,36.745,2022-08-28,E
48.596,38.0,2022-08-29,B
47.499,34.657,2022-08-29,E
46.967,32.018,2022-08-29,E
48.853,37.606,2022-08-29,E
47.635,34.628,2022-08-29,E
47.571,34.396,2022-08-29,E
46.618,32.719,2022-08-29,E
49.981,36.253,2022-08-29,E
47.619,34.537,2022-08-29,E
46.68,32.693,2022-08-29,E
46.754,33.349,2022-08-29,E
46.849,35.365,2022-08-29,E
47.437,35.274,2022-08-29,E
46.656,32.618,2022-08-29,E
47.968,37.548,2022-08-29,E
49.016,37.508,2022-08-29,B
51.649,32.378,2022-08-29,E
48.096,37.721,2022-08-29,E
48.664,38.095,2022-08-29,E
48.943,37.448,2022-08-29,E
48.55,38.066,2022-08-29,B
49.036,37.591,2022-08-29,E
48.393,37.845,2022-08-29,E
52.294,32.56,2022-08-29,E
48.139,37.75,2022-08-29,E
48.814,38.195,2022-08-29,B
47.767,37.58,2022-08-29,E
48.642,37.859,2022-08-29,E
48.999,37.43,2022-08-29,B
48.4,37.971,2022-08-29,E
48.473,38.086,2022-08-29,B
47.943,37.505,2022-08-29,B
49.044,37.215,2022-08-29,E
49.0,37.004,2022-08-29,E
47.807,36.625,2022-08-29,E
47.836,36.689,2022-08-29,E
49.019,37.318,2022-08-29,E
46.812,32.312,2022-08-29,E
49.311,37.047,2022-08-29,E
47.758,37.218,2022-08-29,B
48.097,37.592,2022-08-29,B
48.06,37.575,2022-08-29,B
48.984,37.072,2022-08-29,E
47.727,37.15,2022-08-29,E
48.38,37.934,2022-08-29,E
50.135,36.419,2022-08-29,E
50.941,35.316,2022-08-29,E
48.697,38.061,2022-08-29,B
48.282,37.775,2022-08-29,E
49.027,37.243,2022-08-29,E
50.325,36.054,2022-08-29,E
50.385,36.061,2022-08-29,E
46.803,32.268,2022-08-29,E
49.37,37.058,2022-08-29,E
47.532,35.898,2022-08-29,E
47.726,37.401,2022-08-29,E
47.308,32.85,2022-08-29,E
47.567,35.786,2022-08-29,E
48.706,38.149,2022-08-29,E
47.522,33.522,2022-08-29,E
50.151,36.729,2022-08-29,E
50.11,36.662,2022-08-29,E
49.322,36.916,2022-08-29,E
48.249,37.788,2022-08-29,E
49.358,36.797,2022-08-29,E
50.289,35.44,2022-08-29,E
47.022,32.454,2022-08-29,E
47.003,32.47,2022-08-29,E
50.214,36.165,2022-08-29,E
48.945,37.241,2022-08-29,E
50.042,36.47,2022-08-29,E
50.187,36.241,2022-08-29,E
46.373,32.562,2022-08-29,E
47.066,35.496,2022-08-29,E
46.824,32.142,2022-08-29,E
47.221,33.063,2022-08-29,E
47.261,32.823,2022-08-29,E
47.176,33.046,2022-08-29,E
47.562,35.697,2022-08-29,E
51.814,34.228,2022-08-29,E
51.213,34.562,2022-08-29,E
47.834,36.815,2022-08-29,E
50.142,36.29,2022-08-29,E
48.988,37.413,2022-08-29,E
47.559,36.289,2022-08-29,E
47.657,36.391,2022-08-29,E
47.236,32.972,2022-08-29,E
46.694,31.982,2022-08-29,E
47.712,36.595,2022-08-29,E
47.664,36.256,2022-08-29,E
47.534,33.556,2022-08-29,E
47.548,35.553,2022-08-29,E
47.272,32.612,2022-08-29,E
46.778,32.093,2022-08-29,E
51.148,34.301,2022-08-29,E
47.539,33.078,2022-08-29,E
46.885,32.374,2022-08-29,E
47.144,32.766,2022-08-29,E
51.179,34.921,2022-08-29,E
47.527,36.0,2022-08-29,E
47.499,34.657,2022-08-29,V
47.432,33.406,2022-08-29,B
46.624,32.308,2022-08-29,B
49.209,37.248,2022-08-29,V
48.023,37.728,2022-08-29,E
47.986,37.862,2022-08-29,E
47.962,37.773,2022-08-29,E
47.95,37.614,2022-08-29,E
48.313,38.042,2022-08-29,E
48.046,37.969,2022-08-29,E
47.83,37.647,2022-08-29,E
47.991,37.586,2022-08-29,E
48.13,37.859,2022-08-29,E
48.596,38.0,2022-08-30,B
49.981,36.253,2022-08-30,E
46.68,32.693,2022-08-30,E
46.967,32.018,2022-08-30,E
46.464,30.739,2022-08-30,S
47.043,32.44,2022-08-30,E
46.863,32.191,2022-08-30,E
47.099,32.674,2022-08-30,E
47.848,35.16,2022-08-30,E
46.656,32.618,2022-08-30,E
46.849,35.365,2022-08-30,E
52.334,33.289,2022-08-30,E
51.469,31.442,2022-08-30,E
49.016,37.508,2022-08-30,E
48.943,37.448,2022-08-30,E
48.097,37.592,2022-08-30,B
48.139,37.75,2022-08-30,B
48.139,37.643,2022-08-30,E
48.999,37.43,2022-08-30,E
47.779,37.075,2022-08-30,E
48.733,38.215,2022-08-30,E
47.845,36.835,2022-08-30,E
49.114,36.99,2022-08-30,E
48.096,37.667,2022-08-30,E
47.567,33.647,2022-08-30,E
48.859,38.196,2022-08-30,E
47.779,37.248,2022-08-30,E
48.533,37.717,2022-08-30,E
47.83,36.624,2022-08-30,E
48.473,38.086,2022-08-30,E
47.447,33.923,2022-08-30,E
47.943,37.505,2022-08-30,E
49.044,37.215,2022-08-30,E
48.993,37.352,2022-08-30,E
48.746,38.151,2022-08-30,E
49.054,37.124,2022-08-30,E
49.2,37.871,2022-08-30,E
48.906,37.309,2022-08-30,B
48.55,38.066,2022-08-30,B
48.28,37.559,2022-08-30,E
47.836,36.689,2022-08-30,E
47.837,37.105,2022-08-30,E
48.006,37.51,2022-08-30,B
48.808,38.259,2022-08-30,E
48.096,37.721,2022-08-30,B
46.999,32.397,2022-08-30,E
48.772,38.063,2022-08-30,E
50.112,36.527,2022-08-30,E
49.024,37.646,2022-08-30,E
51.845,34.278,2022-08-30,E
48.38,37.934,2022-08-30,B
48.873,38.096,2022-08-30,E
48.853,37.606,2022-08-30,E
50.355,36.106,2022-08-30,E
50.385,36.061,2022-08-30,E
47.589,36.261,2022-08-30,E
47.176,33.046,2022-08-30,E
47.562,35.697,2022-08-30,E
47.323,33.232,2022-08-30,E
47.079,33.526,2022-08-30,E
48.642,37.859,2022-08-30,E
47.246,33.021,2022-08-30,E
48.429,38.009,2022-08-30,B
50.363,36.032,2022-08-30,E
48.988,37.413,2022-08-30,E
47.645,36.17,2022-08-30,E
46.614,32.112,2022-08-30,E
48.814,38.076,2022-08-30,E
50.151,36.729,2022-08-30,E
47.486,33.575,2022-08-30,E
50.161,36.424,2022-08-30,E
50.37,35.825,2022-08-30,E
47.066,35.496,2022-08-30,E
50.234,36.238,2022-08-30,E
47.797,35.644,2022-08-30,E
49.358,36.797,2022-08-30,E
47.807,36.625,2022-08-30,E
47.003,32.47,2022-08-30,E
47.448,35.837,2022-08-30,E
49.551,35.516,2022-08-30,E
46.812,32.312,2022-08-30,E
46.88,32.325,2022-08-30,E
50.236,36.168,2022-08-30,E
46.778,32.182,2022-08-30,E
47.758,37.218,2022-08-30,E
47.524,35.824,2022-08-30,E
47.611,36.062,2022-08-30,E
47.548,35.553,2022-08-30,E
47.717,36.489,2022-08-30,E
50.168,36.261,2022-08-30,E
47.444,33.376,2022-08-30,E
50.941,35.316,2022-08-30,E
48.804,38.147,2022-08-30,E
48.697,38.061,2022-08-30,E
46.964,32.36,2022-08-30,E
50.076,36.794,2022-08-30,E
47.664,36.256,2022-08-30,E
47.447,33.697,2022-08-30,E
50.325,36.054,2022-08-30,E
47.567,35.786,2022-08-30,E
47.657,36.391,2022-08-30,E
47.522,33.522,2022-08-30,E
50.2,36.336,2022-08-30,E
47.475,33.489,2022-08-30,E
47.58,36.034,2022-08-30,E
47.241,33.193,2022-08-30,E
46.885,32.374,2022-08-30,E
51.621,34.147,2022-08-30,E
47.42,35.832,2022-08-30,E
47.461,33.621,2022-08-30,E
47.193,33.069,2022-08-30,E
47.712,36.595,2022-08-30,E
47.236,32.972,2022-08-30,E
47.148,32.663,2022-08-30,E
47.736,36.533,2022-08-30,E
46.728,31.973,2022-08-30,E
46.887,32.222,2022-08-30,E
47.992,31.143,2022-08-30,E
52.328,33.454,2022-08-30,E
50.142,36.29,2022-08-30,E
48.528,37.958,2022-08-30,E
48.887,37.835,2022-08-30,E
51.12,34.495,2022-08-30,E
50.424,35.48,2022-08-30,E
51.079,34.78,2022-08-30,E
47.308,32.85,2022-08-30,E
46.656,32.618,2022-08-30,S
46.759,36.785,2022-08-30,E
47.968,37.548,2022-08-30,E
48.023,37.728,2022-08-30,E
47.986,37.862,2022-08-30,E
47.95,37.614,2022-08-30,E
48.405,38.082,2022-08-30,E
48.313,38.042,2022-08-30,E
48.046,37.969,2022-08-30,E
